Source,Target,Weight,Type
3,22.0,21,Directed
3,25.0,7,Directed
3,26.0,11,Directed
3,27.0,18,Directed
3,29.0,11,Directed
3,30.0,5,Directed
3,31.0,18,Directed
3,32.0,9,Directed
3,33.0,35,Directed
3,34.0,7,Directed
3,36.0,25,Directed
3,37.0,1,Directed
3,38.0,3,Directed
3,39.0,22,Directed
3,40.0,2,Directed
3,41.0,6,Directed
3,42.0,11,Directed
3,43.0,9,Directed
3,45.0,3,Directed
3,46.0,11,Directed
3,47.0,14,Directed
3,48.0,11,Directed
3,49.0,10,Directed
3,50.0,1,Directed
3,51.0,27,Directed
3,52.0,24,Directed
3,53.0,9,Directed
3,54.0,3,Directed
3,55.0,5,Directed
3,57.0,12,Directed
3,58.0,9,Directed
3,59.0,5,Directed
3,60.0,24,Directed
3,61.0,1,Directed
3,62.0,1,Directed
3,63.0,36,Directed
3,65.0,36,Directed
3,67.0,2,Directed
3,68.0,8,Directed
3,69.0,2,Directed
3,70.0,9,Directed
3,71.0,4,Directed
3,73.0,1,Directed
3,74.0,11,Directed
3,75.0,13,Directed
3,76.0,1,Directed
3,77.0,9,Directed
3,78.0,1,Directed
3,80.0,19,Directed
3,81.0,19,Directed
3,82.0,10,Directed
3,84.0,2,Directed
3,86.0,3,Directed
3,87.0,8,Directed
3,88.0,27,Directed
3,90.0,7,Directed
3,92.0,5,Directed
3,93.0,16,Directed
3,94.0,3,Directed
3,96.0,1,Directed
3,98.0,3,Directed
3,99.0,1,Directed
3,100.0,2,Directed
3,101.0,1,Directed
3,102.0,4,Directed
3,103.0,8,Directed
3,104.0,11,Directed
3,106.0,2,Directed
3,107.0,7,Directed
3,109.0,1,Directed
3,111.0,3,Directed
3,113.0,4,Directed
3,115.0,1,Directed
3,119.0,4,Directed
3,122.0,15,Directed
3,124.0,2,Directed
3,125.0,7,Directed
3,126.0,12,Directed
3,127.0,1,Directed
3,128.0,12,Directed
3,130.0,2,Directed
3,132.0,7,Directed
3,133.0,4,Directed
3,135.0,1,Directed
3,136.0,2,Directed
3,137.0,3,Directed
3,138.0,1,Directed
3,141.0,21,Directed
3,142.0,1,Directed
3,143.0,24,Directed
3,145.0,1,Directed
3,148.0,1,Directed
3,149.0,1,Directed
3,150.0,5,Directed
3,151.0,2,Directed
3,154.0,1,Directed
3,158.0,8,Directed
3,162.0,2,Directed
3,163.0,5,Directed
3,164.0,4,Directed
3,168.0,1,Directed
3,173.0,1,Directed
3,177.0,2,Directed
3,179.0,5,Directed
3,182.0,2,Directed
3,183.0,2,Directed
3,184.0,1,Directed
3,185.0,6,Directed
3,189.0,1,Directed
3,199.0,1,Directed
3,202.0,1,Directed
4,0.0,7,Directed
4,2.0,12,Directed
4,3.0,4,Directed
4,5.0,4,Directed
4,10.0,16,Directed
4,11.0,10,Directed
4,14.0,9,Directed
4,15.0,20,Directed
4,17.0,1,Directed
4,18.0,9,Directed
4,19.0,1,Directed
4,20.0,11,Directed
4,21.0,12,Directed
4,22.0,11,Directed
4,24.0,8,Directed
4,25.0,22,Directed
4,26.0,20,Directed
4,27.0,1,Directed
4,29.0,3,Directed
4,30.0,1,Directed
4,31.0,7,Directed
4,32.0,33,Directed
4,33.0,5,Directed
4,36.0,6,Directed
4,38.0,1,Directed
4,39.0,1,Directed
4,40.0,1,Directed
4,41.0,2,Directed
4,42.0,104,Directed
4,45.0,37,Directed
4,46.0,15,Directed
4,47.0,9,Directed
4,49.0,2,Directed
4,51.0,3,Directed
4,52.0,1,Directed
4,55.0,9,Directed
4,56.0,40,Directed
4,57.0,18,Directed
4,59.0,56,Directed
4,60.0,1,Directed
4,61.0,4,Directed
4,63.0,7,Directed
4,64.0,2,Directed
4,65.0,4,Directed
4,66.0,5,Directed
4,67.0,14,Directed
4,68.0,1,Directed
4,71.0,6,Directed
4,75.0,29,Directed
4,79.0,29,Directed
4,80.0,4,Directed
4,83.0,17,Directed
4,84.0,3,Directed
4,86.0,54,Directed
4,88.0,5,Directed
4,90.0,1,Directed
4,92.0,5,Directed
4,93.0,8,Directed
4,96.0,1,Directed
4,99.0,2,Directed
4,100.0,3,Directed
4,102.0,4,Directed
4,104.0,9,Directed
4,106.0,1,Directed
4,107.0,16,Directed
4,109.0,5,Directed
4,113.0,1,Directed
4,114.0,6,Directed
4,117.0,1,Directed
4,119.0,1,Directed
4,122.0,7,Directed
4,125.0,1,Directed
4,126.0,1,Directed
4,128.0,4,Directed
4,130.0,1,Directed
4,132.0,4,Directed
4,133.0,1,Directed
4,139.0,1,Directed
4,141.0,8,Directed
4,143.0,109,Directed
4,147.0,1,Directed
4,150.0,14,Directed
4,154.0,6,Directed
4,163.0,1,Directed
4,168.0,6,Directed
4,170.0,2,Directed
4,174.0,1,Directed
4,182.0,1,Directed
5,0.0,9,Directed
5,2.0,3,Directed
5,3.0,11,Directed
5,4.0,1,Directed
5,8.0,5,Directed
5,9.0,11,Directed
5,10.0,17,Directed
5,11.0,19,Directed
5,12.0,1,Directed
5,13.0,2,Directed
5,14.0,8,Directed
5,18.0,7,Directed
5,19.0,18,Directed
5,20.0,8,Directed
5,21.0,3,Directed
5,22.0,1,Directed
5,23.0,1,Directed
5,26.0,6,Directed
5,27.0,2,Directed
5,29.0,56,Directed
5,30.0,6,Directed
5,31.0,6,Directed
5,32.0,2,Directed
5,33.0,7,Directed
5,34.0,24,Directed
5,36.0,14,Directed
5,39.0,3,Directed
5,40.0,10,Directed
5,42.0,3,Directed
5,43.0,5,Directed
5,45.0,1,Directed
5,47.0,1,Directed
5,48.0,3,Directed
5,49.0,11,Directed
5,51.0,12,Directed
5,52.0,2,Directed
5,57.0,9,Directed
5,58.0,12,Directed
5,60.0,24,Directed
5,63.0,22,Directed
5,65.0,22,Directed
5,68.0,4,Directed
5,69.0,1,Directed
5,70.0,1,Directed
5,73.0,2,Directed
5,74.0,1,Directed
5,75.0,5,Directed
5,77.0,14,Directed
5,78.0,1,Directed
5,79.0,2,Directed
5,80.0,26,Directed
5,81.0,1,Directed
5,82.0,1,Directed
5,86.0,1,Directed
5,87.0,4,Directed
5,88.0,75,Directed
5,90.0,5,Directed
5,91.0,1,Directed
5,92.0,1,Directed
5,93.0,1,Directed
5,98.0,5,Directed
5,100.0,7,Directed
5,101.0,5,Directed
5,102.0,8,Directed
5,103.0,13,Directed
5,107.0,5,Directed
5,110.0,2,Directed
5,113.0,1,Directed
5,119.0,6,Directed
5,122.0,20,Directed
5,124.0,15,Directed
5,126.0,11,Directed
5,128.0,11,Directed
5,129.0,1,Directed
5,132.0,87,Directed
5,133.0,15,Directed
5,137.0,16,Directed
5,140.0,2,Directed
5,141.0,25,Directed
5,143.0,2,Directed
5,149.0,2,Directed
5,150.0,1,Directed
5,151.0,12,Directed
5,153.0,1,Directed
5,158.0,2,Directed
5,160.0,1,Directed
5,163.0,5,Directed
5,173.0,2,Directed
5,178.0,1,Directed
5,179.0,1,Directed
5,182.0,4,Directed
5,185.0,26,Directed
6,1.0,43,Directed
6,7.0,41,Directed
6,8.0,8,Directed
6,12.0,45,Directed
6,13.0,9,Directed
6,21.0,1,Directed
6,23.0,5,Directed
6,24.0,1,Directed
6,33.0,1,Directed
6,35.0,13,Directed
6,36.0,1,Directed
6,37.0,5,Directed
6,38.0,6,Directed
6,39.0,3,Directed
6,47.0,1,Directed
6,48.0,1,Directed
6,52.0,4,Directed
6,53.0,1,Directed
6,54.0,1,Directed
6,64.0,1,Directed
6,70.0,3,Directed
6,81.0,3,Directed
6,97.0,1,Directed
6,104.0,1,Directed
6,106.0,2,Directed
6,111.0,1,Directed
6,117.0,1,Directed
6,121.0,9,Directed
6,123.0,36,Directed
6,128.0,3,Directed
6,129.0,17,Directed
6,130.0,1,Directed
6,135.0,1,Directed
6,159.0,2,Directed
6,161.0,11,Directed
6,164.0,2,Directed
6,182.0,1,Directed
6,184.0,6,Directed
6,190.0,8,Directed
6,199.0,1,Directed
7,1.0,12,Directed
7,6.0,61,Directed
7,8.0,12,Directed
7,12.0,20,Directed
7,13.0,1,Directed
7,21.0,1,Directed
7,22.0,2,Directed
7,32.0,1,Directed
7,36.0,1,Directed
7,37.0,1,Directed
7,38.0,6,Directed
7,39.0,1,Directed
7,41.0,1,Directed
7,48.0,6,Directed
7,55.0,1,Directed
7,70.0,20,Directed
7,73.0,2,Directed
7,84.0,1,Directed
7,86.0,1,Directed
7,92.0,1,Directed
7,109.0,1,Directed
7,121.0,6,Directed
7,123.0,7,Directed
7,129.0,20,Directed
7,161.0,4,Directed
7,162.0,1,Directed
7,178.0,2,Directed
7,184.0,6,Directed
7,197.0,1,Directed
8,1.0,3,Directed
8,2.0,7,Directed
8,3.0,10,Directed
8,5.0,16,Directed
8,6.0,9,Directed
8,7.0,1,Directed
8,9.0,3,Directed
8,10.0,4,Directed
8,11.0,11,Directed
8,12.0,18,Directed
8,13.0,38,Directed
8,14.0,23,Directed
8,18.0,8,Directed
8,19.0,9,Directed
8,21.0,4,Directed
8,22.0,8,Directed
8,23.0,8,Directed
8,26.0,9,Directed
8,27.0,7,Directed
8,29.0,1,Directed
8,31.0,17,Directed
8,32.0,5,Directed
8,33.0,7,Directed
8,36.0,8,Directed
8,37.0,12,Directed
8,38.0,2,Directed
8,39.0,27,Directed
8,45.0,1,Directed
8,46.0,2,Directed
8,47.0,4,Directed
8,48.0,12,Directed
8,51.0,4,Directed
8,52.0,11,Directed
8,53.0,4,Directed
8,54.0,9,Directed
8,57.0,2,Directed
8,63.0,2,Directed
8,69.0,2,Directed
8,70.0,15,Directed
8,71.0,1,Directed
8,74.0,1,Directed
8,75.0,6,Directed
8,81.0,5,Directed
8,82.0,5,Directed
8,87.0,4,Directed
8,88.0,2,Directed
8,91.0,1,Directed
8,92.0,1,Directed
8,93.0,2,Directed
8,97.0,1,Directed
8,100.0,1,Directed
8,104.0,1,Directed
8,106.0,1,Directed
8,109.0,1,Directed
8,113.0,1,Directed
8,114.0,1,Directed
8,121.0,6,Directed
8,122.0,1,Directed
8,123.0,2,Directed
8,125.0,1,Directed
8,126.0,3,Directed
8,128.0,14,Directed
8,129.0,3,Directed
8,130.0,6,Directed
8,131.0,1,Directed
8,135.0,10,Directed
8,136.0,2,Directed
8,141.0,9,Directed
8,142.0,1,Directed
8,143.0,1,Directed
8,154.0,1,Directed
8,161.0,10,Directed
8,162.0,2,Directed
8,163.0,1,Directed
8,164.0,5,Directed
8,169.0,2,Directed
8,174.0,1,Directed
8,179.0,2,Directed
8,184.0,25,Directed
8,190.0,1,Directed
8,197.0,35,Directed
8,198.0,1,Directed
8,199.0,8,Directed
9,3.0,18,Directed
9,5.0,5,Directed
9,8.0,3,Directed
9,10.0,15,Directed
9,11.0,11,Directed
9,14.0,3,Directed
9,18.0,1,Directed
9,19.0,20,Directed
9,20.0,1,Directed
9,21.0,3,Directed
9,22.0,4,Directed
9,25.0,1,Directed
9,26.0,21,Directed
9,29.0,8,Directed
9,31.0,1,Directed
9,32.0,4,Directed
9,33.0,12,Directed
9,34.0,3,Directed
9,35.0,2,Directed
9,36.0,10,Directed
9,39.0,13,Directed
9,42.0,1,Directed
9,43.0,5,Directed
9,46.0,1,Directed
9,47.0,14,Directed
9,48.0,2,Directed
9,51.0,8,Directed
9,56.0,1,Directed
9,57.0,3,Directed
9,58.0,5,Directed
9,60.0,10,Directed
9,63.0,12,Directed
9,65.0,19,Directed
9,68.0,16,Directed
9,71.0,1,Directed
9,73.0,1,Directed
9,75.0,2,Directed
9,76.0,1,Directed
9,77.0,8,Directed
9,80.0,9,Directed
9,81.0,3,Directed
9,82.0,5,Directed
9,87.0,15,Directed
9,88.0,13,Directed
9,90.0,14,Directed
9,91.0,1,Directed
9,92.0,1,Directed
9,98.0,5,Directed
9,101.0,6,Directed
9,102.0,2,Directed
9,103.0,15,Directed
9,108.0,1,Directed
9,110.0,1,Directed
9,113.0,1,Directed
9,122.0,36,Directed
9,124.0,6,Directed
9,126.0,6,Directed
9,128.0,4,Directed
9,132.0,2,Directed
9,133.0,2,Directed
9,137.0,1,Directed
9,141.0,24,Directed
9,143.0,1,Directed
9,145.0,3,Directed
9,148.0,2,Directed
9,150.0,6,Directed
9,151.0,5,Directed
9,154.0,1,Directed
9,158.0,9,Directed
9,162.0,1,Directed
9,163.0,1,Directed
9,169.0,1,Directed
9,179.0,11,Directed
9,182.0,1,Directed
9,184.0,1,Directed
9,185.0,2,Directed
10,0.0,11,Directed
10,1.0,1,Directed
10,2.0,6,Directed
10,3.0,36,Directed
10,4.0,8,Directed
10,5.0,23,Directed
10,8.0,4,Directed
10,9.0,8,Directed
10,11.0,91,Directed
10,13.0,7,Directed
10,14.0,8,Directed
10,15.0,6,Directed
10,18.0,5,Directed
10,19.0,33,Directed
10,20.0,89,Directed
10,21.0,15,Directed
10,22.0,8,Directed
10,23.0,1,Directed
10,24.0,3,Directed
10,25.0,7,Directed
10,26.0,15,Directed
10,27.0,3,Directed
10,29.0,61,Directed
10,30.0,6,Directed
10,31.0,8,Directed
10,32.0,14,Directed
10,33.0,16,Directed
10,34.0,17,Directed
10,36.0,25,Directed
10,37.0,1,Directed
10,39.0,3,Directed
10,40.0,35,Directed
10,42.0,15,Directed
10,43.0,2,Directed
10,44.0,2,Directed
10,45.0,4,Directed
10,46.0,10,Directed
10,47.0,9,Directed
10,48.0,3,Directed
10,49.0,47,Directed
10,51.0,9,Directed
10,52.0,9,Directed
10,53.0,2,Directed
10,54.0,2,Directed
10,55.0,8,Directed
10,56.0,5,Directed
10,57.0,47,Directed
10,58.0,44,Directed
10,59.0,3,Directed
10,60.0,27,Directed
10,62.0,3,Directed
10,63.0,20,Directed
10,65.0,27,Directed
10,67.0,5,Directed
10,68.0,18,Directed
10,69.0,1,Directed
10,70.0,2,Directed
10,71.0,5,Directed
10,74.0,2,Directed
10,75.0,80,Directed
10,76.0,5,Directed
10,77.0,19,Directed
10,78.0,1,Directed
10,79.0,3,Directed
10,80.0,18,Directed
10,81.0,1,Directed
10,82.0,8,Directed
10,86.0,4,Directed
10,87.0,10,Directed
10,88.0,127,Directed
10,90.0,1,Directed
10,92.0,2,Directed
10,93.0,4,Directed
10,96.0,4,Directed
10,98.0,17,Directed
10,100.0,22,Directed
10,101.0,3,Directed
10,102.0,55,Directed
10,103.0,5,Directed
10,105.0,19,Directed
10,106.0,1,Directed
10,107.0,16,Directed
10,110.0,1,Directed
10,113.0,2,Directed
10,115.0,1,Directed
10,119.0,16,Directed
10,120.0,1,Directed
10,122.0,28,Directed
10,124.0,12,Directed
10,126.0,26,Directed
10,128.0,8,Directed
10,131.0,2,Directed
10,132.0,48,Directed
10,133.0,9,Directed
10,137.0,17,Directed
10,139.0,1,Directed
10,141.0,51,Directed
10,143.0,4,Directed
10,146.0,1,Directed
10,149.0,2,Directed
10,150.0,10,Directed
10,151.0,5,Directed
10,152.0,1,Directed
10,153.0,10,Directed
10,158.0,1,Directed
10,162.0,1,Directed
10,163.0,7,Directed
10,166.0,5,Directed
10,169.0,1,Directed
10,173.0,4,Directed
10,179.0,5,Directed
10,182.0,15,Directed
10,184.0,3,Directed
10,185.0,11,Directed
11,0.0,21,Directed
11,2.0,7,Directed
11,3.0,66,Directed
11,4.0,1,Directed
11,5.0,15,Directed
11,7.0,4,Directed
11,8.0,6,Directed
11,9.0,10,Directed
11,10.0,74,Directed
11,13.0,1,Directed
11,14.0,28,Directed
11,15.0,2,Directed
11,18.0,6,Directed
11,19.0,22,Directed
11,20.0,53,Directed
11,21.0,7,Directed
11,22.0,20,Directed
11,24.0,11,Directed
11,25.0,7,Directed
11,26.0,33,Directed
11,27.0,9,Directed
11,29.0,22,Directed
11,30.0,3,Directed
11,31.0,34,Directed
11,32.0,23,Directed
11,33.0,38,Directed
11,34.0,17,Directed
11,36.0,19,Directed
11,38.0,4,Directed
11,39.0,28,Directed
11,40.0,3,Directed
11,41.0,1,Directed
11,42.0,38,Directed
11,43.0,20,Directed
11,45.0,14,Directed
11,46.0,7,Directed
11,47.0,25,Directed
11,48.0,1,Directed
11,49.0,32,Directed
11,50.0,1,Directed
11,51.0,10,Directed
11,52.0,4,Directed
11,53.0,2,Directed
11,55.0,22,Directed
11,56.0,21,Directed
11,57.0,125,Directed
11,58.0,25,Directed
11,59.0,54,Directed
11,60.0,28,Directed
11,61.0,4,Directed
11,62.0,4,Directed
11,63.0,47,Directed
11,65.0,19,Directed
11,66.0,5,Directed
11,67.0,10,Directed
11,68.0,28,Directed
11,70.0,2,Directed
11,71.0,11,Directed
11,74.0,14,Directed
11,75.0,77,Directed
11,77.0,10,Directed
11,79.0,17,Directed
11,80.0,13,Directed
11,81.0,1,Directed
11,82.0,13,Directed
11,83.0,2,Directed
11,84.0,4,Directed
11,86.0,9,Directed
11,87.0,14,Directed
11,88.0,46,Directed
11,90.0,2,Directed
11,92.0,13,Directed
11,93.0,2,Directed
11,95.0,3,Directed
11,96.0,1,Directed
11,98.0,12,Directed
11,99.0,1,Directed
11,100.0,17,Directed
11,101.0,1,Directed
11,102.0,12,Directed
11,103.0,1,Directed
11,104.0,5,Directed
11,105.0,6,Directed
11,106.0,5,Directed
11,107.0,24,Directed
11,108.0,1,Directed
11,109.0,11,Directed
11,111.0,1,Directed
11,113.0,1,Directed
11,114.0,2,Directed
11,119.0,2,Directed
11,120.0,5,Directed
11,121.0,1,Directed
11,122.0,10,Directed
11,124.0,7,Directed
11,125.0,2,Directed
11,126.0,20,Directed
11,128.0,36,Directed
11,131.0,1,Directed
11,132.0,27,Directed
11,133.0,7,Directed
11,137.0,14,Directed
11,139.0,1,Directed
11,140.0,1,Directed
11,141.0,75,Directed
11,143.0,22,Directed
11,149.0,1,Directed
11,150.0,24,Directed
11,151.0,1,Directed
11,153.0,1,Directed
11,154.0,9,Directed
11,155.0,2,Directed
11,158.0,4,Directed
11,160.0,1,Directed
11,163.0,6,Directed
11,166.0,1,Directed
11,170.0,1,Directed
11,173.0,3,Directed
11,174.0,1,Directed
11,179.0,1,Directed
11,182.0,7,Directed
11,183.0,1,Directed
11,185.0,3,Directed
11,186.0,2,Directed
11,191.0,1,Directed
11,197.0,1,Directed
11,202.0,1,Directed
12,1.0,11,Directed
12,3.0,2,Directed
12,6.0,50,Directed
12,7.0,21,Directed
12,8.0,10,Directed
12,11.0,2,Directed
12,13.0,19,Directed
12,16.0,1,Directed
12,18.0,2,Directed
12,19.0,1,Directed
12,20.0,3,Directed
12,22.0,1,Directed
12,23.0,4,Directed
12,27.0,2,Directed
12,32.0,1,Directed
12,33.0,1,Directed
12,35.0,2,Directed
12,36.0,2,Directed
12,37.0,5,Directed
12,38.0,9,Directed
12,39.0,10,Directed
12,42.0,1,Directed
12,46.0,2,Directed
12,47.0,1,Directed
12,48.0,2,Directed
12,52.0,3,Directed
12,53.0,3,Directed
12,54.0,9,Directed
12,56.0,1,Directed
12,70.0,2,Directed
12,74.0,11,Directed
12,75.0,1,Directed
12,82.0,1,Directed
12,87.0,1,Directed
12,88.0,15,Directed
12,106.0,15,Directed
12,110.0,1,Directed
12,111.0,1,Directed
12,113.0,3,Directed
12,121.0,26,Directed
12,123.0,11,Directed
12,126.0,6,Directed
12,128.0,23,Directed
12,129.0,23,Directed
12,130.0,11,Directed
12,135.0,5,Directed
12,136.0,6,Directed
12,139.0,1,Directed
12,147.0,9,Directed
12,159.0,8,Directed
12,161.0,39,Directed
12,164.0,2,Directed
12,178.0,1,Directed
12,180.0,2,Directed
12,184.0,4,Directed
12,190.0,5,Directed
12,197.0,9,Directed
12,199.0,1,Directed
13,0.0,1,Directed
13,1.0,2,Directed
13,3.0,22,Directed
13,5.0,7,Directed
13,6.0,8,Directed
13,7.0,9,Directed
13,8.0,42,Directed
13,9.0,1,Directed
13,10.0,5,Directed
13,11.0,5,Directed
13,12.0,8,Directed
13,14.0,10,Directed
13,15.0,1,Directed
13,18.0,22,Directed
13,19.0,1,Directed
13,20.0,1,Directed
13,21.0,3,Directed
13,23.0,44,Directed
13,26.0,5,Directed
13,27.0,3,Directed
13,29.0,1,Directed
13,31.0,8,Directed
13,32.0,1,Directed
13,33.0,6,Directed
13,36.0,5,Directed
13,37.0,71,Directed
13,39.0,9,Directed
13,40.0,3,Directed
13,44.0,2,Directed
13,46.0,8,Directed
13,47.0,2,Directed
13,48.0,45,Directed
13,51.0,4,Directed
13,52.0,40,Directed
13,53.0,25,Directed
13,54.0,38,Directed
13,55.0,2,Directed
13,58.0,2,Directed
13,63.0,1,Directed
13,65.0,2,Directed
13,68.0,2,Directed
13,70.0,43,Directed
13,71.0,1,Directed
13,74.0,2,Directed
13,75.0,1,Directed
13,79.0,1,Directed
13,80.0,5,Directed
13,81.0,29,Directed
13,82.0,11,Directed
13,87.0,8,Directed
13,88.0,2,Directed
13,90.0,10,Directed
13,91.0,1,Directed
13,93.0,1,Directed
13,94.0,2,Directed
13,102.0,1,Directed
13,111.0,6,Directed
13,113.0,2,Directed
13,115.0,6,Directed
13,120.0,2,Directed
13,121.0,3,Directed
13,122.0,3,Directed
13,128.0,53,Directed
13,129.0,3,Directed
13,130.0,21,Directed
13,131.0,1,Directed
13,134.0,1,Directed
13,135.0,1,Directed
13,141.0,10,Directed
13,146.0,2,Directed
13,147.0,17,Directed
13,161.0,6,Directed
13,162.0,31,Directed
13,163.0,1,Directed
13,164.0,26,Directed
13,165.0,1,Directed
13,169.0,15,Directed
13,182.0,1,Directed
13,184.0,36,Directed
13,190.0,1,Directed
13,191.0,2,Directed
13,196.0,1,Directed
13,197.0,7,Directed
13,199.0,3,Directed
14,0.0,1,Directed
14,1.0,2,Directed
14,2.0,5,Directed
14,3.0,17,Directed
14,4.0,9,Directed
14,5.0,3,Directed
14,6.0,4,Directed
14,7.0,4,Directed
14,8.0,5,Directed
14,9.0,5,Directed
14,10.0,11,Directed
14,11.0,37,Directed
14,12.0,2,Directed
14,13.0,5,Directed
14,15.0,2,Directed
14,18.0,9,Directed
14,20.0,2,Directed
14,21.0,44,Directed
14,22.0,17,Directed
14,23.0,1,Directed
14,24.0,2,Directed
14,25.0,27,Directed
14,26.0,13,Directed
14,27.0,19,Directed
14,28.0,1,Directed
14,29.0,2,Directed
14,30.0,1,Directed
14,31.0,34,Directed
14,32.0,47,Directed
14,33.0,25,Directed
14,34.0,2,Directed
14,38.0,3,Directed
14,39.0,24,Directed
14,40.0,2,Directed
14,41.0,1,Directed
14,42.0,12,Directed
14,45.0,11,Directed
14,46.0,16,Directed
14,47.0,10,Directed
14,49.0,2,Directed
14,52.0,13,Directed
14,53.0,9,Directed
14,54.0,11,Directed
14,55.0,21,Directed
14,56.0,2,Directed
14,57.0,13,Directed
14,58.0,1,Directed
14,59.0,12,Directed
14,60.0,3,Directed
14,61.0,4,Directed
14,63.0,15,Directed
14,65.0,1,Directed
14,71.0,6,Directed
14,74.0,12,Directed
14,75.0,13,Directed
14,77.0,1,Directed
14,79.0,5,Directed
14,80.0,2,Directed
14,81.0,1,Directed
14,82.0,1,Directed
14,84.0,11,Directed
14,85.0,1,Directed
14,86.0,4,Directed
14,87.0,4,Directed
14,88.0,6,Directed
14,92.0,12,Directed
14,93.0,3,Directed
14,100.0,2,Directed
